1417,,SUKI SPOON,9,790.00
1418,GOLD LABER/TRIGEM,RE 1600ML,9,1690.00
1419,GOLD LABER/TRIGEM,RE 2500ML,9,2390.00
1420,GOLD LABER/TRIGEM,RO 30/750ML,9,940.00
1421,GOLD LABER/TRIGEM,RO 16/450ML,9,770.00
1422,GOLD LABER/TRIGEM,RO 10/250ML,9,670.00
1423,GOLD LABER/TRIGEM,RE 1000ML,9,1230.00
1424,GOLD LABER/TRIGEM,RE 750ML,9,1140.00
1425,GOLD LABER/TRIGEM,RE 500ML,9,950.00
1426,PAPERCUP,3 OZ,9,720.00
1427,PAPERCUP,5 OZ ,9,470.00
1428,PAPERCUP,6.5 OZ ,9,530.00
1429,PAPERCUP,8 OZ ,9,630.00
1430,PAPERCUP,10 OZ ,9,730.00
1431,PAPERCUP,12 OZ ,9,840.00
1432,PAPERCUP,16 OZ ,9,1240.00
1433,PAPERCUP,22 OZ ,9,1600.00
1434,PAPERBOWL,220 CC,9,740.00
1435,PAPERBOWL,26O CC ,9,850.00
1436,PAPERBOWL,320 CC ,9,890.00
1437,PAPERBOWL,390 CC TRIGEM,9,1020.00
1438,PAPERBOWL,390CC GOLD LABEL,9,1070.00
1439,PAPERBOWL,520 CC ,9,1240.00
1440,,SPAGBOX PREMIUM,9,1140.00
1441,,HINGEDCUP 1 OZ/30ML,9,900.00
1442,,HINGEDCUP 2 OZ/60ML,9,
1443,,HINGEDCUP 4 OZ/12OML,9,1150.00
1444,STYRO,SW 1,9,
1445,STYRO,SW 2,9,
1446,STYRO,SW 3,9,
1447,STYRO,STYRO BOX 2,9,
1448,STYRO,STYRO BOX 3,9,
1449,STYRO,SPAG BOX JUNIOR,9,
1450,STYRO,LB 1 STYRO ,9,
1451,STYRO,2 DIVISION STYRO ,9,
1452,STYRO,3 DIVISION STYRO (L-377),9,
1453,STYRO,4 DIVISION STYRO (L4-118),9,
1454,STYRO,CHICKEN BOX (L 104),9,
1455,STYRO,L1000,9,
1456,STYRO,FTB STYRO (T-552),9,
1457,STYRO,STYROCUP,9,1000.00
1458,STYRO,SB 12,9,800.00
1459,STYRO,STYROPLATE,9,
1460,STYRO,FTA (T-554),9,
1461,,GREAT TASTE 25g,3,20.00
1462,,GREAT TASTE 50g,3,39.00
1463,,GREAT TASTE 100g,3,74.00
1464,,GREAT TASTE WHITE TWIN,3,115.00
1465,,GREAT TASTE CHOCO TWIN,3,118.00
1466,,GREAT TASTE ORIG TWIN,3,82.00
1461,,GREAT TASTE 25g,9,922.00
1462,,GREAT TASTE 50g,9,900.00
1463,,GREAT TASTE 100g,9,1740.00
1464,,GREAT TASTE WHITE TWIN,9,2660.00
1465,,GREAT TASTE CHOCO TWIN,9,2730.00
1466,,GREAT TASTE ORIG TWIN,9,1900.00
1467,,KOPIKO BLANCA TWIN,3,120.00
1468,,KOPIKO BLACK TWIN,3,118.00
1469,,KOPIKO BROWN TWIN,3,118.00
1470,,KOPIKO CARAMELO TWIN,3,126.00
1471,,KOPIKO MOCHA TWIN,3,126.00
1472,,ENERGEN CHOCO/VANILLA,3,78.00
1473,,ENERGEN CHAMPION TWIN,3,116.00
1467,,KOPIKO BLANCA TWIN,9,1400.00
1468,,KOPIKO BLACK TWIN,9,1365.00
1469,,KOPIKO BROWN TWIN,9,1365.00
1470,,KOPIKO CARAMELO TWIN,9,
1471,,KOPIKO MOCHA TWIN,9,
1472,,ENERGEN CHOCO/VANILLA,9,1800.00
1473,,ENERGEN CHAMPION TWIN,9,
1474,,AJI 1 KILO,3,213.00
1475,,AJI 500g,3,111.00
1476,,AJI 250g,3,61.00
1477,,AJI 100G,3,306.00
1478,,AJI GOLD 50g,3,77.00
1479,,AJI YELLOW 24g,3,49.00
1480,,AJI BLUE 11g,3,60.00
1481,,GINISA 250g,3,70.00
1482,,GINISA 100g,3,33.00
1483,,GINISA 8g,3,40.00
1484,,TASTY BOY 67,3,120.00
1485,,PORK SAVOR 8g,3,22.00
1486,,CRISPY FRY ORIG 238g,3,63.00
1487,,CRISPY FRY ORIG 62g,3,220.00
1488,,CRISPY FRY SPICY 62g,3,220.00
1489,,CRISPY FRY GARLIC 62g,3,220.00
1490,,SARSAYA OYSTER 30g,3,62.00
1474,,AJI 1 KILO,9,2500.00
1475,,AJI 500g,9,2600.00
1476,,AJI 250g,9,2856.00
1477,,AJI 100G,9,2400.00
1478,,AJI GOLD 50g,9,2244.00
1479,,AJI YELLOW 24g,9,2560.00
1480,,AJI BLUE 11g,9,3920.00
1481,,GINISA 250g,9,2470.00
1482,,GINISA 100g,9,1520.00
1483,,GINISA 8g,9,2074.00
1484,,TASTY BOY 67,9,1420.00
1485,,PORK SAVOR 8g,9,1250.00
1486,,CRISPY FRY ORIG 238g,9,1485.00
1487,,CRISPY FRY ORIG 62g,9,2842.00
1488,,CRISPY FRY SPICY 62g,9,2842.00
1489,,CRISPY FRY GARLIC 62g,9,2842.00
1490,,SARSAYA OYSTER 30g,9,
1491,,EDEN 160g,3,56.00
1492,,EDEN 430g,3,143.00
1493,,EDEN 45G,3,130.00
1494,,TANG LITRO,3,220.00
1495,,CHEEZ WHIZ 210g,3,94.00
1496,,CHEEZ WHIZ 440g,3,182.00
1497,,CHEEZ WHIZ TWIN,3,142.00
1498,,CALUMET SACHET 50g,3,15.50
1499,,CALUMET BAG 14K,3,144.00
1500,,OK CHEESE BIG,3,115.00
1501,,OK CHEESE SMALL,3,46.00
1491,,EDEN 160g,9,2590.00
1492,,EDEN 430g,9,3320.00
1493,,EDEN 45G,9,2270.00
1494,,TANG LITRO,9,2570.00
1495,,CHEEZ WHIZ 210g,9,2190.00
1496,,CHEEZ WHIZ 440g,9,2120.00
1497,,CHEEZ WHIZ TWIN,9,
1498,,CALUMET SACHET 50g,9,1050.00
1499,,CALUMET BAG 14K,9,1925.00
1500,,OK CHEESE BIG,9,1350.00
1501,,OK CHEESE SMALL,9,2070.00
1502,,BUTTERCUP,3,45.00
1503,,DARI CREME 200g,3,56.00
1504,,DARI CREME 100g,3,36.00
1505,,STAR MARG 100gx3,3,83.00
1506,,STAR MARG 100g 5+1,3,158.00
1507,,STAR MARG 250g,3,70.00
1508,,STAR MARG W/ HANDLE 1K,3,268.00
1509,,STAR MARG SACHET 30g,3,120.00
1510,,DAILY QUEZO SMALL,3,37.00
1511,,DAILY QUEZO BIG,3,110.00
1512,,MAGNOLIA CHEEZE SMALL,3,45.00
1513,,MAGNOLIA CHEEZE BIG,3,135.00
1514,,PF LUNCHEON MEAT 350g,3,160.00
1515,,SAN MIG COFFEE,3,67.00
1516,,PUREFOOD CORN BEEF 210G,3,205.00
1502,,BUTTERCUP,9,2120.00
1503,,DARI CREME 200g,9,2550.00
1504,,DARI CREME 100g,9,
1505,,STAR MARG 100gx3,9,
1506,,STAR MARG 100g 5+1,9,
1507,,STAR MARG 250g,9,
1508,,STAR MARG W/ HANDLE 1K,9,
1509,,STAR MARG SACHET 30g,9,
1510,,DAILY QUEZO SMALL,9,1700.00
1511,,DAILY QUEZO BIG,9,1300.00
1512,,MAGNOLIA CHEEZE SMALL,9,2100.00
1513,,MAGNOLIA CHEEZE BIG,9,1585.00
1514,,PF LUNCHEON MEAT 350g,9,1870.00
1515,,SAN MIG COFFEE,9,1970.00
1516,,PUREFOOD CORN BEEF 210G,9,
1517,,BIRCH TREE 33g,3,73.00
1518,,BIRCH TREE 300g,3,93.00
1519,,BIRCH TREE 700g,3,220.00
1520,,BIRCH TREE 1 KILO,3,290.00
1521,,ROSTIP,3,322.00
1522,,BEEF POWDER,3,458.00
1523,,SHRIMP POWDER,3,764.00
1524,,LUISITA WHITE,9,3420.00
1525,,BAIS WASH,9,3100.00
1526,,LIGHT BROWN ,9,2860.00
1527,,GOLDEN BROWN,9,2980.00
1528,,NEGRO,9,3650.00
1529,,WHITE PIGEON,9,735.00
1530,,CINDERELLA,9,900.00
1531,,SUPER VEGA,9,935.00
1532,,ALPHA COSTUMIZED,9,890.00
1533,,WHITE KING ALL PURPOSE,9,1180.00
1534,,BARON ALL PURPOSE,9,1190.00
1535,,CORNSTARCH,9,930.00
1536,,PENGUIN FLOUR,9,795.00
1537,,DAIRY GOLD (KLIM),9,1600.00
1538,,MILK BOY,9,5750.00
1539,,MATLING CASSAVA,9,2530.00
1540,,COCONUT OIL,9,1320.00
1541,,PALM OIL,9,1065.00
1542,,SPRING LITRO WHITE,9,880.00
1543,,SPRING GIN SIZE,9,1580.00
1544,,FREETO MARG TIMBA,9,810.00
1545,,FREETO MARG DRUM,9,2620.00
1546,,SOYA US,9,2450.00
1547,,LASTE,9,3500.00
1548,,MONGO BULILIT,9,2050.00
1549,,MONGO LABO BIG,9,1750.00
1550,,MANI BALAT 80/90,9,4670.00
1551,,MANI SKINLESS 25/29,9,2450.00
1552,,MANI SKINLESS 29/33,9,2400.00
1553,,ACCORD,9,1850.00
1554,,CURE MIX,9,650.00
1555,,TVP,9,1450.00
1556,,PAMINTA BUO,9,10750.00
1557,,PAMINTA CRACK/PINO,9,11000.00
1558,,VETSIN MEIFUNG/MIHONG,9,1400.00
1559,,LINGA,9,4200.00
1560,,CALCIUM SULFATE,9,1300.00
1561,,SODIUM BENZOATE,9,3000.00
1562,,BORAX,9,2050.00
1563,,CHLOROX,9,2100.00
1564,,VETSIN ORIG VEDAN,9,3700.00
1565,,ASIN,9,350.00
1566,,SPOON WHITE,9,700.00
1567,,FORK WHITE,9,700.00
1568,,TOYSPOON,9,700.00
1569,,POPCORN,9,1150.00
1570,,MASTERCHEF MALAGKIT BIGAS,9,1375.00
1571,,CARTON,9,1500.00
1572,,HOKKAI SMALL ,3,32.00
1573,,HOKKAI BIG,3,70.00
1574,,MASTER RED/GREEN SMALL  155G,3,24.50
1575,,MASTER RED/GREEN BIG 425G,3,58.00
1576,,RENO SMALL,3,28.00
1577,,RENO BIG,3,60.00
1578,,MALING BIG,3,118.00
1579,,JERSEY EVAPORADA ,3,30.00
1580,,JERSEY CONDENSED,3,42.00
1581,,VINAMILK I KILO,3,96.00
1582,,VINAMILK SMALL,3,38.00
1583,,B2 SMALL,3,16.00
1584,,B2 LONGNECK,3,35.00
1585,,LORINS PATIS 350ML,3,24.00
1586,,LORINS PATIS 1 LITER,3,66.00
1587,,LORINS PATIS 1/2 GAL,3,120.00
1588,,SELECTA MILK X2 PCS,3,172.00
1589,,FIESTA PASTA 800G,3,78.00
1590,,FIESTA PASTA W/ SAUCE,3,123.00
1591,,DOREEN 1 KILO,3,106.00
1592,,DOREEN SMALL,3,46.00
1572,,HOKKAI SMALL ,9,3050.00
1573,,HOKKAI BIG,9,3250.00
1574,,MASTER RED/GREEN SMALL  155G,9,2300.00
1575,,MASTER RED/GREEN BIG 425G,9,2710.00
1576,,RENO SMALL,9,1250.00
1577,,RENO BIG,9,2800.00
1578,,MALING BIG,9,5550.00
1579,,JERSEY EVAPORADA ,9,1390.00
1580,,JERSEY CONDENSED,9,1970.00
1581,,VINAMILK I KILO,9,2200.00
1582,,VINAMILK SMALL,9,1750.00
1583,,B2 SMALL,9,352.00
1584,,B2 LONGNECK,9,375.00
1585,,LORINS PATIS 350ML,9,565.00
1586,,LORINS PATIS 1 LITER,9,775.00
1587,,LORINS PATIS 1/2 GAL,9,710.00
1588,,SELECTA MILK X2 PCS,9,
1589,,FIESTA PASTA 800G,9,915.00
1590,,FIESTA PASTA W/ SAUCE,9,
1591,,DOREEN 1 KILO,9,2500.00
1592,,DOREEN SMALL,9,2130.00
1593,,CHAMPION BAR SUPRA,3,23.50
1594,,CHAMPION BAR CITRUS,3,23.50
1593,,CHAMPION BAR SUPRA,9,810.00
1594,,CHAMPION BAR CITRUS,9,810.00
1595,,FIREFLY 3 WATTS,3,65.00
1596,,FIREFLY 5 WATTS,3,72.00
1597,,FIREFLY 7 WATTS,3,95.00
1598,,FIREFLY 9 WATTS,3,95.00
1599,,FIREFLY 11 WATTS,3,108.00
1600,,FIREFLY 13 WATTS,3,135.00
1601,,FIREFLY 15 WATTS,3,150.00
1602,,PEANUT JAR ORD SMALL,3,315.00
1603,,PEANUT JAR ORD MEDIUM,3,230.00
1604,,PEANUT JAR ORD LARGE,3,280.00
1605,,ECO BAG SMALL,3,3.25
1606,,ECO BAG MEDIUM ,3,4.00
1607,,ECO BAG LARGE,3,5.00
1608,,SCOTCH BRITE W/ FOAM MINI,3,24.00
1609,,SCOTCH BRITE PAD REG,3,29.00
1610,,SCOTCH BRITE STEEL WOOL,3,40.00
1611,,TOYO GALLON,3,73.00
1612,,PATIS GALLON,3,73.00
1613,,TOYO LITER,3,30.00
1614,,PATIS LITER,3,30.00
1615,,CATSUP GALLON,3,83.00
1616,,SWEET CHILI GALLON,3,160.00
1617,,SWEET CHILI LITER,3,42.00
1618,,CATSUP LITER,3,265.00
1619,,CATSUP GALLON,3,70.00
1611,,TOYO GALLON,9,
1612,,PATIS GALLON,9,
1613,,TOYO LITER,9,345.00
1614,,PATIS LITER,9,345.00
1615,,CATSUP GALLON,9,
1616,,SWEET CHILI GALLON,9,
1617,,SWEET CHILI LITER,9,
1618,,CATSUP LITER,9,
1619,,CATSUP GALLON,9,
1620,SANTOS,SUKA GALLON,3,35.00
1621,COCONUT BRAND,TOYO BOTE,3,77.00
1620,SANTOS,SUKA GALLON,9,402.00
1621,COCONUT BRAND,TOYO BOTE,9,300.00
1622,COCONUT BRAND,TOYO LITER,3,85.00
1622,COCONUT BRAND,TOYO LITER,9,335.00
1623,COCONUT BRAND,TOYO GALLON,3,
1624,INVICTUS,SNOW WHITE MAYO 220ml,3,105.00
1625,INVICTUS,BURGER DRESSING 220ML,3,345.00
1623,COCONUT BRAND,TOYO GALLON,9,1125.00
1624,INVICTUS,SNOW WHITE MAYO 220ml,9,1235.00
1625,INVICTUS,BURGER DRESSING 220ML,9,1365.00
1626,INVICTUS,BURGER DRESSING LITER,3,16.00
1627,INVICTUS,BURGER DRESSING GALLON,3,16.00
1628,INVICTUS,SNOW WHITE MAYO GALLLON,3,65.00
1629,INVICTUS,BBQ CATSUP GALLON,3,180.00
1630,INVICTUS,MEXICAN HOT SAUCE GALLON,3,160.00
1631,,WHITE SUGAR,3,90.00
1632,,WASH SUGAR,3,113.00
1626,INVICTUS,BURGER DRESSING LITER,9,
1627,INVICTUS,BURGER DRESSING GALLON,9,
1628,INVICTUS,SNOW WHITE MAYO GALLLON,9,760.00
1629,INVICTUS,BBQ CATSUP GALLON,9,
1630,INVICTUS,MEXICAN HOT SAUCE GALLON,9,
1631,,WHITE SUGAR,14,18.75
1632,,WASH SUGAR,14,17.25
1633,,LIGHT BROWN,14,16.00
1634,,GOLDEN BROWN,14,17.25
1635,,NEGRO,14,20.25
1636,,ALL PURPOSE FLOUR,14,
1637,,CORNSTARCH,14,11.00
1638,,HARINA,14,8.75
1639,,CINDERELLA,14,
1640,,KLIM,14,18.00
1641,,MILK BOY,14,62.50
1642,,CASSAVA,14,
1643,,ANGKAK (BUO/PINO),14,50.00
1644,,MARGARINE,14,20.00
1645,,OREGANO,14,80.00
1646,,BANANA BLOSSOM,14,68.00
1647,,PASAS,14,30.00
1648,,CHILI POWDER CLEAR,14,55.00
1649,,ACCORD,14,
1650,,CURE MIX,14,
1651,,TVP MEAT EXTENDER,14,
1652,,GARLIC POWDER CLEAR,14,
1653,,BAWANG LUTO,14,33.00
1654,,BAWANG HILAW,14,27.00
1655,,ATSUETE POWDER,14,33.00
1656,,ATSUETE BUTO,14,75.00
1657,,CURRY POWDER CLEAR,14,55.00
1658,,ANIS PALAY,14,90.00
1659,,ASIN,14,
1660,,TAWAS PINO,14,
1661,,PAMINTA BUO,14,112.00
1662,,PAMINTA CRACK/PINO,14,115.00
1663,,SOYA,14,
1664,,MALAGKIT BIGAS ,14,
1665,,MASTERCHEF MALAGKIT POWDER,14,
1666,,LAUREL,14,65/30
1667,,MONGO LABO,14,
1668,,LASTE,14,40.00
1669,,SPOON/FORK,14,20.00
1670,,TOYSPOON,14,20.00
1671,,POPCORN,14,
1672,,SAGO,14,
1673,,MANI BALAT,14,
1674,,MANI SKINLESS 29/33,14,
1675,,LINGA,14,50.00
1676,,VETSIN ORDINARY,14,15.00
1677,,VETSIN ORIG VEDAN,14,40.00
1678,,CASUBHA,14,400.00
1679,,DRIED MUSHROOM,14,130.00
1680,,TENGANG DAGA (BLACK FUNGUS),14,75.00
1681,,DYARYO,14,
1682,,CARTON,14,
1683,,TINA LOKAL,14,13.50
1684,,TINA ORIG,14,22.50
1685,,IODIZED SALT,14,5.00
1686,,STAR ANIS,14,150.00
1687,,CELLOSHEET,14,50.00
1688,,BAKING POWDER,14,36.00
1689,,BHEAS OYSTER GALLON,14,50.00
1690,,BHEAS OYSTER LITER,14,36.00
1631,,WHITE SUGAR,13,37.00
1632,,WASH SUGAR,13,34.00
1633,,LIGHT BROWN,13,31.50
1634,,GOLDEN BROWN,13,34.00
1635,,NEGRO,13,40.00
1636,,ALL PURPOSE FLOUR,13,26.00
1637,,CORNSTARCH,13,22.00
1638,,HARINA,13,17.00
1639,,CINDERELLA,13,
1640,,KLIM,13,
1641,,MILK BOY,13,125.00
1642,,CASSAVA,13,
1643,,ANGKAK (BUO/PINO),13,100.00
1644,,MARGARINE,13,38.00
1645,,OREGANO,13,160.00
1646,,BANANA BLOSSOM,13,135.00
1647,,PASAS,13,60.00
1648,,CHILI POWDER CLEAR,13,110.00
1649,,ACCORD,13,
1650,,CURE MIX,13,
1651,,TVP MEAT EXTENDER,13,40.00
1652,,GARLIC POWDER CLEAR,13,
1653,,BAWANG LUTO,13,65.00
1654,,BAWANG HILAW,13,53.00
1655,,ATSUETE POWDER,13,65.00
1656,,ATSUETE BUTO,13,150.00
1657,,CURRY POWDER CLEAR,13,110.00
1658,,ANIS PALAY,13,
1659,,ASIN,13,
1660,,TAWAS PINO,13,
1661,,PAMINTA BUO,13,220.00
1662,,PAMINTA CRACK/PINO,13,225.00
1663,,SOYA,13,27.00
1664,,MALAGKIT BIGAS ,13,30.00
1665,,MASTERCHEF MALAGKIT POWDER,13,36.50
1666,,LAUREL,13,130.00
1667,,MONGO LABO,13,40.00
1668,,LASTE,13,75.00
1669,,SPOON/FORK,13,40.00
1670,,TOYSPOON,13,40.00
1671,,POPCORN,13,31.00
1672,,SAGO,13,45.00
1673,,MANI BALAT,13,
1674,,MANI SKINLESS 29/33,13,
1675,,LINGA,13,100.00
1676,,VETSIN ORDINARY,13,30.00
1677,,VETSIN ORIG VEDAN,13,80.00
1678,,CASUBHA,13,800.00
1679,,DRIED MUSHROOM,13,250.00
1680,,TENGANG DAGA (BLACK FUNGUS),13,150.00
1681,,DYARYO,13,
1682,,CARTON,13,
1683,,TINA LOKAL,13,
1684,,TINA ORIG,13,
1685,,IODIZED SALT,13,10.00
1686,,STAR ANIS,13,300.00
1687,,CELLOSHEET,13,95.00
1688,,BAKING POWDER,13,
1631,,WHITE SUGAR,10,74.00
1632,,WASH SUGAR,10,68.00
1633,,LIGHT BROWN,10,63.00
1634,,GOLDEN BROWN,10,68.00
1635,,NEGRO,10,80.00
1636,,ALL PURPOSE FLOUR,10,52.00
1637,,CORNSTARCH,10,43.00
1638,,HARINA,10,34.00
1639,,CINDERELLA,10,40.00
1640,,KLIM,10,72.00
1641,,MILK BOY,10,250.00
1642,,CASSAVA,10,55.00
1643,,ANGKAK (BUO/PINO),10,200.00
1644,,MARGARINE,10,75.00
1645,,OREGANO,10,300.00
1646,,BANANA BLOSSOM,10,265.00
1647,,PASAS,10,110.00
1648,,CHILI POWDER CLEAR,10,220.00
1649,,ACCORD,10,78.00
1650,,CURE MIX,10,30.00
1651,,TVP MEAT EXTENDER,10,80.00
1652,,GARLIC POWDER CLEAR,10,125.00
1653,,BAWANG LUTO,10,130.00
1654,,BAWANG HILAW,10,105.00
1655,,ATSUETE POWDER,10,130.00
1656,,ATSUETE BUTO,10,300.00
1657,,CURRY POWDER CLEAR,10,210.00
1658,,ANIS PALAY,10,
1659,,ASIN,10,15.00
1660,,TAWAS PINO,10,35.00
1661,,PAMINTA BUO,10,440.00
1662,,PAMINTA CRACK/PINO,10,450.00
1663,,SOYA,10,54.00
1664,,MALAGKIT BIGAS ,10,57.00
1665,,MASTERCHEF MALAGKIT POWDER,10,73.00
1666,,LAUREL,10,260.00
1667,,MONGO LABO,10,80.00
1668,,LASTE,10,150.00
1669,,SPOON/FORK,10,80.00
1670,,TOYSPOON,10,80.00
1671,,POPCORN,10,62.00
1672,,SAGO,10,90.00
1673,,MANI BALAT,10,100.00
1674,,MANI SKINLESS 29/33,10,105.00
1675,,LINGA,10,190.00
1676,,VETSIN ORDINARY,10,60.00
1677,,VETSIN ORIG VEDAN,10,160.00
1678,,CASUBHA,10,1600.00
1679,,DRIED MUSHROOM,10,500.00
1680,,TENGANG DAGA (BLACK FUNGUS),10,300.00
1681,,DYARYO,10,46.00
1682,,CARTON,10,32.00
1683,,TINA LOKAL,10,
1684,,TINA ORIG,10,90.00
1685,,IODIZED SALT,10,20.00
1686,,STAR ANIS,10,600.00
1687,,CELLOSHEET,10,190.00
1688,,BAKING POWDER,10,144.00
